id_cliente,qtde_compras,valor_compras,periodo_consumo
101568.0,2,42.55,2025-08
100625.0,2,32.62,2025-08
101661.0,2,46.97,2025-08
101783.0,2,34.96,2025-08
102190.0,2,38.93,2025-08
100491.0,2,27.61,2025-08
100688.0,2,36.12,2025-08
101369.0,2,45.34,2025-08
102497.0,2,44.73,2025-08
100885.0,2,31.55,2025-08
101139.0,2,31.59,2025-08
102172.0,2,45.0,2025-08
102465.0,2,47.56,2025-08
102111.0,2,28.62,2025-08
101565.0,2,36.67,2025-08
101830.0,2,34.11,2025-08
102632.0,2,46.21,2025-08
101961.0,2,28.35,2025-08
100673.0,2,31.25,2025-08
100399.0,2,43.53,2025-08
100504.0,2,27.62,2025-08
102105.0,2,37.63,2025-08
100773.0,2,36.49,2025-08
102037.0,2,34.04,2025-08
100255.0,2,35.41,2025-08
101399.0,2,38.48,2025-08
101863.0,2,19.84,2025-08
100718.0,2,39.43,2025-08
102697.0,2,44.73,2025-08
102687.0,2,43.7,2025-08
100221.0,2,29.95,2025-08
101756.0,2,29.84,2025-08
101287.0,2,32.54,2025-08
100743.0,2,34.65,2025-08
101041.0,2,35.72,2025-08
100850.0,2,41.88,2025-08
100502.0,2,27.75,2025-08
102139.0,2,27.25,2025-08
101195.0,2,35.35,2025-08
101599.0,2,42.27,2025-08
100180.0,2,30.85,2025-08
101794.0,2,41.01,2025-08
101844.0,2,32.35,2025-08
100584.0,2,46.56,2025-08
102209.0,2,46.77,2025-08
101178.0,2,33.2,2025-08
101206.0,2,31.68,2025-08
101132.0,2,35.79,2025-08
100523.0,2,31.92,2025-08
101581.0,2,41.71,2025-08
102395.0,2,45.2,2025-08
100478.0,2,41.73,2025-08
100768.0,2,45.16,2025-08
101707.0,2,35.46,2025-08
101296.0,2,30.01,2025-08
101052.0,1,21.6,2025-08
101256.0,1,17.32,2025-08
101410.0,1,20.84,2025-08
101578.0,1,16.3,2025-08
102161.0,1,14.15,2025-08
100239.0,1,24.49,2025-08
101496.0,1,15.0,2025-08
102617.0,1,24.44,2025-08
100170.0,1,24.31,2025-08
101653.0,1,22.23,2025-08
101682.0,1,20.71,2025-08
101216.0,1,19.78,2025-08
100408.0,1,23.05,2025-08
101251.0,1,16.51,2025-08
102548.0,1,18.53,2025-08
100462.0,1,20.25,2025-08
100655.0,1,17.89,2025-08
102574.0,1,18.08,2025-08
101559.0,1,16.98,2025-08
100156.0,1,19.63,2025-08
101374.0,1,22.88,2025-08
100952.0,1,2.39,2025-08
102067.0,1,23.83,2025-08
101498.0,1,21.04,2025-08
101915.0,1,22.57,2025-08
101246.0,1,19.54,2025-08
100750.0,1,22.07,2025-08
100203.0,1,13.41,2025-08
100290.0,1,22.51,2025-08
102434.0,1,13.69,2025-08
100918.0,1,23.32,2025-08
100005.0,1,15.15,2025-08
101540.0,1,16.56,2025-08
101234.0,1,15.62,2025-08
101236.0,1,21.91,2025-08
100338.0,1,16.1,2025-08
100975.0,1,23.05,2025-08
100319.0,1,14.4,2025-08
101407.0,1,14.66,2025-08
100598.0,1,24.33,2025-08
100245.0,1,20.87,2025-08
100960.0,1,22.83,2025-08
100473.0,1,16.91,2025-08
102411.0,1,20.9,2025-08
101532.0,1,19.97,2025-08
100209.0,1,20.07,2025-08
101556.0,1,20.97,2025-08
100665.0,1,19.75,2025-08
101062.0,1,18.1,2025-08
100859.0,1,16.36,2025-08
102491.0,1,21.95,2025-08
100967.0,1,15.8,2025-08
102455.0,1,21.08,2025-08
101512.0,1,15.88,2025-08
100190.0,1,19.16,2025-08
100836.0,1,21.7,2025-08
100572.0,1,15.71,2025-08
101613.0,1,13.91,2025-08
101586.0,1,14.72,2025-08
102392.0,1,20.1,2025-08
100016.0,1,22.86,2025-08
100574.0,1,13.74,2025-08
102322.0,21,452.66,2025-09
102533.0,17,290.71,2025-09
101400.0,14,261.19,2025-09
101582.0,13,274.9,2025-09
101823.0,13,220.93,2025-09
101613.0,13,240.59,2025-09
102337.0,12,160.62,2025-09
100247.0,10,141.55,2025-09
101330.0,10,155.72,2025-09
100529.0,10,135.46,2025-09
101353.0,10,203.9,2025-09
100645.0,9,162.59,2025-09
101204.0,9,175.01,2025-09
100925.0,9,136.89,2025-09
102595.0,8,132.69,2025-09
100168.0,8,166.06,2025-09
102469.0,8,193.41,2025-09
100479.0,8,110.41,2025-09
100080.0,8,186.62,2025-09
101266.0,8,158.17,2025-09
100250.0,8,157.0,2025-09
101438.0,8,151.23,2025-09
102665.0,7,98.12,2025-09
100613.0,7,99.74,2025-09
101291.0,7,140.31,2025-09
101653.0,7,119.68,2025-09
102224.0,7,165.42,2025-09
101359.0,7,124.89,2025-09
100911.0,7,103.98,2025-09
100900.0,6,128.01,2025-09
102234.0,6,99.34,2025-09
102242.0,6,115.13,2025-09
101863.0,6,115.68,2025-09
102425.0,6,140.63,2025-09
100396.0,6,133.28,2025-09
102129.0,6,125.4,2025-09
100383.0,6,125.62,2025-09
101834.0,6,143.74,2025-09
101814.0,6,99.51,2025-09
100076.0,6,79.46,2025-09
101125.0,6,97.88,2025-09
100270.0,5,78.5,2025-09
102227.0,5,103.68,2025-09
100426.0,5,102.08,2025-09
102153.0,5,99.8,2025-09
101302.0,5,67.07,2025-09
100074.0,5,107.47,2025-09
102642.0,5,84.49,2025-09
100371.0,5,103.86,2025-09
102660.0,5,97.71,2025-09
101945.0,5,85.58,2025-09
101053.0,5,73.78,2025-09
101774.0,5,71.5,2025-09
100536.0,5,113.3,2025-09
101280.0,5,118.22,2025-09
100649.0,4,82.39,2025-09
100893.0,4,57.61,2025-09
100984.0,4,71.16,2025-09
100411.0,4,85.98,2025-09
102439.0,4,88.29,2025-09
102329.0,4,58.28,2025-09
102441.0,4,52.92,2025-09
102299.0,4,85.22,2025-09
101921.0,4,69.1,2025-09
102587.0,4,64.46,2025-09
101561.0,4,53.51,2025-09
100572.0,4,77.43,2025-09
101966.0,4,91.53,2025-09
100182.0,4,96.36,2025-09
100684.0,4,78.58,2025-09
100639.0,4,76.26,2025-09
101935.0,4,56.78,2025-09
101531.0,4,77.82,2025-09
100166.0,4,70.16,2025-09
100144.0,4,80.46,2025-09
102247.0,4,70.55,2025-09
102263.0,4,63.82,2025-09
100680.0,4,57.23,2025-09
100376.0,4,67.2,2025-09
100504.0,4,57.3,2025-09
101416.0,4,60.94,2025-09
100176.0,4,97.71,2025-09
100981.0,4,73.06,2025-09
100805.0,4,77.05,2025-09
101915.0,4,92.55,2025-09
101565.0,4,98.08,2025-09
100362.0,4,79.35,2025-09
102333.0,4,89.77,2025-09
102643.0,3,50.81,2025-09
100154.0,3,50.09,2025-09
101800.0,3,53.39,2025-09
100775.0,3,62.57,2025-09
101142.0,3,62.9,2025-09
100735.0,3,50.41,2025-09
100071.0,3,44.22,2025-09
101366.0,3,61.2,2025-09
102608.0,3,44.06,2025-09
102404.0,3,59.37,2025-09
101166.0,3,63.28,2025-09
101195.0,3,63.52,2025-09
102455.0,3,65.32,2025-09
101410.0,3,69.38,2025-09
102026.0,3,56.7,2025-09
101054.0,3,64.53,2025-09
101160.0,3,60.75,2025-09
100288.0,3,46.04,2025-09
101533.0,3,40.56,2025-09
100777.0,3,49.37,2025-09
100262.0,3,54.76,2025-09
101734.0,3,60.68,2025-09
102233.0,3,68.61,2025-09
100456.0,3,46.37,2025-09
100022.0,3,31.56,2025-09
102159.0,3,72.47,2025-09
100656.0,3,43.37,2025-09
101052.0,2,37.31,2025-09
101154.0,2,39.74,2025-09
100726.0,2,38.74,2025-09
101143.0,2,28.41,2025-09
100054.0,2,27.75,2025-09
100886.0,2,28.85,2025-09
100835.0,2,39.74,2025-09
102617.0,2,38.81,2025-09
100026.0,2,31.76,2025-09
101664.0,2,40.92,2025-09
101986.0,2,45.06,2025-09
102217.0,2,27.4,2025-09
100530.0,2,37.76,2025-09
101650.0,2,42.09,2025-09
101987.0,2,32.18,2025-09
100111.0,2,33.44,2025-09
100688.0,2,40.38,2025-09
102112.0,2,46.83,2025-09
102264.0,2,44.83,2025-09
100372.0,2,39.69,2025-09
102358.0,2,43.02,2025-09
101334.0,2,34.73,2025-09
101898.0,2,41.0,2025-09
102616.0,2,37.03,2025-09
101669.0,2,30.77,2025-09
100831.0,2,42.38,2025-09
100577.0,2,39.08,2025-09
102183.0,2,34.59,2025-09
100391.0,2,47.13,2025-09
102185.0,2,26.93,2025-09
100715.0,2,33.62,2025-09
101873.0,2,27.75,2025-09
100927.0,2,43.84,2025-09
100618.0,2,42.38,2025-09
102162.0,2,33.98,2025-09
102701.0,2,41.78,2025-09
101673.0,2,35.44,2025-09
102085.0,2,43.61,2025-09
101686.0,2,36.76,2025-09
101841.0,2,35.81,2025-09
101697.0,2,47.66,2025-09
102413.0,2,32.15,2025-09
101974.0,2,29.19,2025-09
102422.0,2,39.72,2025-09
101449.0,2,48.44,2025-09
102252.0,2,35.03,2025-09
102062.0,2,27.87,2025-09
101831.0,2,34.16,2025-09
100454.0,2,37.93,2025-09
102131.0,2,30.13,2025-09
101434.0,2,41.39,2025-09
100084.0,2,49.09,2025-09
102609.0,2,36.71,2025-09
100550.0,2,34.51,2025-09
101363.0,2,35.55,2025-09
100850.0,2,29.07,2025-09
101074.0,2,30.63,2025-09
101399.0,2,35.87,2025-09
101032.0,2,35.24,2025-09
102543.0,2,41.42,2025-09
101234.0,2,36.49,2025-09
101599.0,2,41.16,2025-09
100472.0,2,27.85,2025-09
100245.0,2,44.92,2025-09
101139.0,2,47.79,2025-09
101097.0,2,41.17,2025-09
101194.0,2,48.11,2025-09
100267.0,2,29.89,2025-09
100543.0,2,37.29,2025-09
100901.0,2,40.11,2025-09
100679.0,2,39.65,2025-09
100586.0,2,35.57,2025-09
100019.0,2,34.13,2025-09
100522.0,2,29.34,2025-09
101301.0,2,35.34,2025-09
101000.0,2,30.15,2025-09
101720.0,2,43.12,2025-09
101269.0,2,31.2,2025-09
101462.0,2,27.79,2025-09
102650.0,2,38.99,2025-09
100662.0,2,39.96,2025-09
100316.0,2,46.23,2025-09
100438.0,2,39.55,2025-09
102000.0,2,34.3,2025-09
100921.0,1,22.34,2025-09
100733.0,1,19.36,2025-09
102067.0,1,14.13,2025-09
101644.0,1,19.65,2025-09
101048.0,1,23.53,2025-09
101352.0,1,17.72,2025-09
101459.0,1,16.59,2025-09
100402.0,1,14.86,2025-09
101771.0,1,14.95,2025-09
100024.0,1,18.14,2025-09
100016.0,1,19.99,2025-09
100501.0,1,14.14,2025-09
100424.0,1,23.88,2025-09
101411.0,1,21.79,2025-09
100425.0,1,19.88,2025-09
101420.0,1,22.62,2025-09
102566.0,1,14.14,2025-09
100011.0,1,18.64,2025-09
102655.0,1,20.38,2025-09
101573.0,1,22.63,2025-09
100988.0,1,22.11,2025-09
100306.0,1,16.37,2025-09
100197.0,1,23.9,2025-09
100251.0,1,14.64,2025-09
100363.0,1,23.15,2025-09
101912.0,1,24.24,2025-09
100699.0,1,15.24,2025-09
101026.0,1,21.42,2025-09
100404.0,1,13.69,2025-09
102449.0,1,17.83,2025-09
101043.0,1,19.08,2025-09
101634.0,1,19.81,2025-09
101499.0,1,23.84,2025-09
100491.0,1,20.85,2025-09
101994.0,1,18.69,2025-09
102519.0,1,6.9,2025-09
100772.0,1,24.01,2025-09
100754.0,1,13.48,2025-09
100890.0,1,24.37,2025-09
102686.0,1,14.21,2025-09
101318.0,1,22.47,2025-09
101187.0,1,16.41,2025-09
101468.0,1,14.73,2025-09
102677.0,1,18.22,2025-09
101114.0,1,20.53,2025-09
100035.0,1,17.55,2025-09
100467.0,1,13.85,2025-09
102523.0,1,20.03,2025-09
100564.0,1,7.45,2025-09
101243.0,1,17.58,2025-09
100101.0,1,15.68,2025-09
100590.0,1,18.25,2025-09
101100.0,1,13.78,2025-09
101020.0,31,698.56,2025-10
101823.0,18,406.81,2025-10
101367.0,15,298.48,2025-10
101400.0,14,241.27,2025-10
101565.0,14,312.24,2025-10
100270.0,12,234.24,2025-10
100250.0,11,248.56,2025-10
100645.0,11,224.31,2025-10
100080.0,10,221.25,2025-10
101800.0,10,200.19,2025-10
101410.0,9,161.37,2025-10
102124.0,9,216.86,2025-10
100411.0,9,174.32,2025-10
100426.0,9,180.85,2025-10
102595.0,8,125.86,2025-10
102008.0,8,162.6,2025-10
102533.0,7,137.97,2025-10
101324.0,7,107.28,2025-10
102469.0,7,97.35,2025-10
101831.0,7,140.57,2025-10
102358.0,7,153.26,2025-10
101915.0,7,134.15,2025-10
101582.0,7,110.63,2025-10
100176.0,7,145.53,2025-10
102333.0,7,98.97,2025-10
102332.0,6,109.44,2025-10
101266.0,6,90.5,2025-10
100656.0,6,91.95,2025-10
100900.0,6,93.14,2025-10
101330.0,6,105.72,2025-10
102000.0,6,82.87,2025-10
102048.0,6,106.45,2025-10
101166.0,6,114.2,2025-10
101808.0,5,93.54,2025-10
100417.0,5,87.85,2025-10
102210.0,5,113.73,2025-10
101353.0,5,74.41,2025-10
101271.0,5,94.82,2025-10
100595.0,5,69.68,2025-10
100586.0,5,70.18,2025-10
100536.0,5,98.72,2025-10
101333.0,4,78.59,2025-10
100925.0,4,92.75,2025-10
101379.0,4,78.23,2025-10
100074.0,4,96.47,2025-10
101652.0,4,55.11,2025-10
101204.0,4,57.37,2025-10
101195.0,4,54.92,2025-10
102242.0,4,61.32,2025-10
102159.0,4,77.47,2025-10
101391.0,4,82.18,2025-10
102280.0,4,54.99,2025-10
102608.0,4,95.83,2025-10
100076.0,4,91.11,2025-10
100455.0,4,66.37,2025-10
102329.0,4,56.43,2025-10
100082.0,4,60.62,2025-10
102665.0,4,58.68,2025-10
100635.0,4,58.51,2025-10
101275.0,4,76.44,2025-10
101847.0,4,64.09,2025-10
102015.0,4,69.17,2025-10
100309.0,4,97.8,2025-10
101462.0,4,83.94,2025-10
100003.0,4,95.97,2025-10
102430.0,4,59.4,2025-10
100432.0,4,70.25,2025-10
101552.0,4,78.08,2025-10
102337.0,4,56.42,2025-10
101835.0,4,53.11,2025-10
100491.0,3,62.5,2025-10
100854.0,3,61.52,2025-10
102362.0,3,53.67,2025-10
100803.0,3,56.37,2025-10
101050.0,3,53.8,2025-10
101491.0,3,40.51,2025-10
102285.0,3,51.1,2025-10
100888.0,3,45.72,2025-10
102361.0,3,43.03,2025-10
102344.0,3,72.25,2025-10
101863.0,3,60.1,2025-10
100526.0,3,64.48,2025-10
102134.0,3,50.41,2025-10
101416.0,3,53.06,2025-10
100801.0,3,47.75,2025-10
100144.0,3,42.98,2025-10
100367.0,3,44.98,2025-10
101665.0,3,66.82,2025-10
100984.0,3,62.76,2025-10
100152.0,3,58.33,2025-10
100535.0,3,55.86,2025-10
100657.0,3,71.1,2025-10
100212.0,3,42.16,2025-10
100131.0,3,49.24,2025-10
100054.0,3,51.59,2025-10
100469.0,2,32.63,2025-10
101163.0,2,48.97,2025-10
101558.0,2,31.93,2025-10
100040.0,2,46.29,2025-10
101895.0,2,45.3,2025-10
100842.0,2,31.56,2025-10
100807.0,2,35.53,2025-10
101125.0,2,35.75,2025-10
101614.0,2,48.63,2025-10
100613.0,2,30.55,2025-10
100968.0,2,44.58,2025-10
102081.0,2,34.04,2025-10
100428.0,2,43.04,2025-10
101566.0,2,35.99,2025-10
101490.0,2,39.57,2025-10
100205.0,2,45.34,2025-10
102345.0,2,44.7,2025-10
100341.0,2,46.11,2025-10
101648.0,2,27.81,2025-10
100734.0,2,42.16,2025-10
101412.0,2,29.63,2025-10
100993.0,2,35.89,2025-10
102131.0,2,38.9,2025-10
100198.0,2,35.59,2025-10
101445.0,2,0.0,2025-10
101872.0,2,49.06,2025-10
100159.0,2,29.53,2025-10
102021.0,2,41.78,2025-10
100334.0,2,35.44,2025-10
101613.0,2,29.48,2025-10
102669.0,2,30.06,2025-10
100349.0,2,47.99,2025-10
101525.0,2,46.41,2025-10
100929.0,2,47.03,2025-10
101624.0,2,48.97,2025-10
101852.0,2,31.2,2025-10
101676.0,2,34.52,2025-10
100716.0,2,41.64,2025-10
101514.0,2,37.43,2025-10
102053.0,2,35.95,2025-10
100409.0,2,34.58,2025-10
101042.0,2,39.93,2025-10
101678.0,2,39.51,2025-10
102537.0,2,30.11,2025-10
100978.0,2,37.16,2025-10
101695.0,2,39.01,2025-10
100543.0,2,39.39,2025-10
101147.0,2,31.23,2025-10
101524.0,2,43.29,2025-10
101569.0,2,27.03,2025-10
101188.0,2,34.51,2025-10
101067.0,2,44.17,2025-10
100850.0,2,39.25,2025-10
100529.0,2,32.37,2025-10
102302.0,2,42.22,2025-10
100502.0,2,22.7,2025-10
100498.0,2,44.52,2025-10
102393.0,2,43.13,2025-10
101818.0,2,40.29,2025-10
100009.0,2,37.53,2025-10
101399.0,2,29.48,2025-10
101982.0,2,0.0,2025-10
100441.0,2,35.97,2025-10
101294.0,2,40.03,2025-10
101364.0,2,38.11,2025-10
101449.0,2,33.0,2025-10
100642.0,2,26.62,2025-10
100230.0,2,37.71,2025-10
101024.0,2,32.96,2025-10
100029.0,2,43.12,2025-10
100113.0,2,27.0,2025-10
100168.0,2,39.72,2025-10
101538.0,2,47.81,2025-10
101642.0,2,30.41,2025-10
100117.0,2,37.16,2025-10
100248.0,2,28.54,2025-10
100067.0,2,40.65,2025-10
100254.0,2,38.95,2025-10
101768.0,2,35.7,2025-10
100360.0,2,38.28,2025-10
102299.0,2,46.79,2025-10
100864.0,2,30.91,2025-10
100878.0,2,26.97,2025-10
100564.0,2,46.0,2025-10
101015.0,2,39.53,2025-10
100805.0,2,46.66,2025-10
101149.0,2,40.0,2025-10
101828.0,2,44.83,2025-10
100952.0,2,36.2,2025-10
100059.0,2,43.47,2025-10
102128.0,2,47.17,2025-10
102187.0,2,39.44,2025-10
100594.0,1,15.28,2025-10
101862.0,1,16.28,2025-10
101783.0,1,15.48,2025-10
100197.0,1,16.03,2025-10
100837.0,1,16.7,2025-10
100203.0,1,19.53,2025-10
101681.0,1,19.9,2025-10
101201.0,1,18.08,2025-10
102120.0,1,20.2,2025-10
101047.0,1,14.16,2025-10
100010.0,1,14.23,2025-10
101310.0,1,15.18,2025-10
100592.0,1,19.12,2025-10
101603.0,1,15.66,2025-10
100443.0,1,16.44,2025-10
102153.0,1,17.77,2025-10
100682.0,1,22.42,2025-10
100921.0,1,13.39,2025-10
101758.0,1,20.6,2025-10
100522.0,1,20.82,2025-10
100104.0,1,22.29,2025-10
101090.0,1,23.81,2025-10
101139.0,1,13.46,2025-10
102422.0,1,14.97,2025-10
100615.0,1,23.28,2025-10
100011.0,1,18.43,2025-10
101234.0,1,19.63,2025-10
100350.0,1,20.75,2025-10
100111.0,1,20.92,2025-10
100822.0,1,23.8,2025-10
100306.0,1,24.55,2025-10
100835.0,1,21.4,2025-10
100255.0,1,16.5,2025-10
101999.0,1,23.21,2025-10
101340.0,1,13.79,2025-10
101653.0,1,15.85,2025-10
101822.0,1,23.41,2025-10
100362.0,1,16.14,2025-10
101639.0,1,15.74,2025-10
100247.0,1,14.8,2025-10
101599.0,1,22.96,2025-10
102492.0,1,2.91,2025-10
100355.0,1,20.88,2025-10
100237.0,1,15.95,2025-10
101486.0,1,21.83,2025-10
101984.0,1,21.84,2025-10
101309.0,1,16.77,2025-10
100175.0,1,17.89,2025-10
100479.0,1,15.61,2025-10
101372.0,1,24.3,2025-10
101122.0,1,20.55,2025-10
101477.0,1,23.83,2025-10
102244.0,1,16.68,2025-10
100735.0,1,22.1,2025-10
101466.0,1,21.91,2025-10
101452.0,1,21.07,2025-10
100698.0,1,24.19,2025-10
100204.0,1,17.7,2025-10
